"Request","model","Lat","Long","boxid","sampleid","reachid","station","location","SampleDate","UID","SiteCode","MasterCode","state","rolled","SiteID2","NEAR_FID","NEAR_DIST","NEAR_X","NEAR_Y","POINT_X","POINT_Y","DOY","ELEV_SITE","NHDSLOPE","ECO3","ECO4","TMAXPT","TMAX_AVE","TMEAN_AVE","TMIN_AVE","RH_AVE","TMEANPT","MEANP_AVE","MAXP_AVE","MAXWD_AVE","FST32F_AVE","EVI_MAX_AVE","ELEV_MIN","ELEV_MEAN","DD_LAT_Y","SQ_KM","TMAX_PT","LOG_LT_PPT_PT","Sq_km","LOG_KM2","ELVmean_WS","ELVmin_WS","KFCT_WS","PMIN_WS","RH_WS","TMAX_WS","TMEAN_PT","TMEAN_WS","PMIN_PT","WSA_SQKM","ELVmax_WS","precip","temp","east","elev_sqrt","ELEV_WS","Lat_Dec","LOG_XP_PT","Long_Dec","PRCPSHORTWS","SQRT_TOPO","SUMMER","WINTER","ClimateE","MetricE","GRIDCODE","ShedAreakm","AreaHect","SprgNum_WS","MINEnum_WS","DAMnum_WS","DAMvol_WS","StreamDens","BLMPct","PrivPct","HydrAlt_km","RdDens","Urban_WS","AG_WS","Psum_PT","Psum_WS","AreaKM","daynum","FID","qc_site","EVI_MAX_AV","OBJECTID","Long_","sampdate","SlopeE","PRCPSHORTW","Priority_s","Bug_model","WQ_model","OLD_UID","Existing_w","Project","Rolled"
16,"ANTHRO",39.9385986,-109.3399963,NA,NA,NA,NA,"12345 FID00204653 White River","9/9/2016","B9393C27-F775-4C31-A9C2-CFA33268DF5C","VE-RV-10333","BLMMaster-10333","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,147,23,0.471116,0.885477,58.9426003,24.1800003,71.0037003,0.817745,0.543813,2.4614,221,472.196991,10476.2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",40.8944016,-109.3290024,NA,NA,NA,NA,"Gorge Creek","7/19/2016","2816250E-BDAA-4664-82D3-8B2A62ED29F8","G2062","UNEQUAL-076","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0.600682,1.43045,25.1751995,0,0.658397,0.52951,0,310,478.2640076,29.5744991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",40.5934982,-109.3909988,NA,NA,NA,NA,"Little Brush Creek","9/20/2016","A707ADF3-419C-456C-9F4D-38BFCD8AD710","VE-LS-12445","BLMMaster-12445","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,9,1,0.030837,0.674495,3.9390099,12.0719995,0,1.17422,1.7524,0.204019,271,574.5150146,182.6300049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",40.9431,-109.2330017,NA,NA,NA,NA,"Red Creek","9/27/2016","CE33253C-2854-4BE4-9057-B63F1CBCC7DD","VE-LS-15673","BLMMaster-15673","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,14,0,0,0.752523,81.3177032,6.3413901,0,0.82142,0.362824,0.0455308,299,352.4849854,379.5230103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",40.8636017,-109.1989975,NA,NA,NA,NA,"Tolivers Creek","9/28/2016","49FFBBD9-1B66-476D-B5C2-0059C6A6370D","VE-SS-16941","BLMMaster-16941","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0.410561,66.0571976,32.9272995,0,0.311537,0,0.0194191,312,422.6839905,23.1730995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",40.8742981,-109.2789993,NA,NA,NA,NA,"Jackson Creek","6/28/2016","174BE152-33E9-4972-A9B8-00E65F7A8E74","VE-SS-12845","BLMMaster-12845","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0.51576,37.6781006,49.7230988,0,0.864397,1.3589799,0.0035298,387,453.3169861,50.9943008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",39.8440018,-110.4899979,NA,NA,NA,NA,"Argyle Creek","7/5/2016","11AFEE16-B190-4EF6-83B7-F0B1292893C0","VE-SS-10556","BLMMaster-10556","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0.617566,36.9953003,54.2747993,0,0.61033,0.380566,0,441,552.1140137,105.7109985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",39.8265991,-109.887001,NA,NA,NA,NA,"Nine Mile Creek","8/18/2016","3848CC2D-9A9F-4267-9170-F8235E4CFA0C","VE-RV-11165","BLMMaster-11165","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,0.0004564,0.715668,62.637001,25.1217003,0,0.637382,0.635506,0.277464,201,408.7139893,1156.040039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",40.0724983,-109.8639984,NA,NA,NA,NA,"Pariette Draw","6/21/2016","CF75BC3C-4058-4B1B-BD5C-752AF6A97EF9","G4012","UNEQUAL-071","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,15,3,0.0039471,1.28238,50.5737,23.1977997,43.3933983,1.1609,1.68581,9.1853905,187,252.3170013,406.4869995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",39.6078987,-109.1760025,NA,NA,NA,NA,"Bitter Creek","7/12/2016","03289534-225F-4A47-9B31-C8E405F4164B","VE-LS-10589","BLMMaster-10589","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,0,0.853861,85.2210999,4.5358701,0,0.897547,0,0.691004,351,467.9609985,241.0839996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",39.9686012,-109.1559982,NA,NA,NA,NA,"12345 FID00204653 White River","9/14/2016","E69A4D08-F4D6-4BE4-8D51-AC51BFAC6E99","VE-RV-11357","BLMMaster-11357","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,147,22,0.467564,0.870478,58.0648003,24.9944,71.0037003,0.814981,0.560496,2.5506001,227,478.5320129,10082.7998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",40.9546013,-109.2450027,NA,NA,NA,NA,"Red Creek","6/27/2016","ACF58875-5796-4E7B-9737-798F1CA434B9","VE-LS-11577","BLMMaster-11577","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,14,0,0,0.752819,81.3399963,6.4017,0,0.827056,0.366274,0.0459638,299,352.9049988,375.947998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"ANTHRO",40.0723991,-109.8580017,NA,NA,NA,NA,"Pariette Draw","9/20/2016","827D8B06-2FFB-4F55-AB14-CDAFB6B68AFB","VE-RV-10845","BLMMaster-10845","UT",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,48,4,0.014148,1.21281,66.8376999,13.1337996,43.3933983,1.10256,0.953767,5.21626,187,248.8359985,719.5150146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",37.7015991,-105.3880005,1948,167594,"RG-SS-11554","RG-SS-11554","SHEEP CREEK","7/27/2017","35374957-852B-4915-A242-DB5B04CB3084",NA,NA,"CO",0,NA,NA,NA,NA,NA,NA,NA,209,2655,0.04477,21,"21d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2654.800049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2946.98999,37.7015991,3.4685099,-105.3880005,40.2330017,0.005726,13.9899998,1.1799999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",40.861599,-106.5650024,1948,167595,"KR-SS-13561","KR-SS-13561","SHAFER CREEK","8/16/2017","8825A4D1-71A5-4CA7-8C04-5001F284F8E2",NA,NA,"CO",0,NA,NA,NA,NA,NA,NA,NA,229,26330,0.02373,21,"21f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26296.80078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31407.5,40.861599,3.8143001,-106.5650024,147.4539948,0.002389,10.71,0.6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",39.1296997,-106.3259964,1948,167596,"FR-TR-1298","FR-TR-1298","BOX CREEK","8/10/2017","8D9AF4E5-CEBD-4178-BA9F-A3DD301A0FBD",NA,NA,"CO",0,NA,NA,NA,NA,NA,NA,NA,223,2814,0.01023,21,"21i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2810.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3116.110107,39.1296997,3.3659501,-106.3259964,37.7519989,0.000971,12.9499998,-1.48,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",39.2757988,-106.3420029,1948,167597,"RG-LS-12873","RG-LS-12873","TENNESSEE CREEK","9/11/2017","2E6B70AB-DD82-4A25-AB9B-F06D4778DDB3",NA,NA,"CO",0,NA,NA,NA,NA,NA,NA,NA,254,2995,0.01212,21,"21e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2992.600098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3293.889893,39.2757988,3.53267,-106.3420029,59.0335999,0.00131,12.5600004,-0.98,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",38.5847015,-108.7789993,1948,167598,"GJ-LS-11853","GJ-LS-11853","BLUE CREEK","7/14/2017","F8322748-8D55-4ACC-927F-E9640B348335",NA,NA,"CO",1,NA,NA,NA,NA,NA,NA,NA,196,1866,0.04516,20,"20c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1861.800049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2467.389893,38.5847015,3.5191801,-108.7789993,45.007,0.00965,15.3500004,2.4100001,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",38.7769012,-108.9240036,1948,167599,"GJ-LS-12050","GJ-LS-12050","NORTH FORK WEST CREEK","7/13/2017","9E6BB66E-A1C3-41B7-B6F1-2F76073C38A9",NA,NA,"CO",1,NA,NA,NA,NA,NA,NA,NA,195,2010,0.0995,21,"21f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1991.300049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2670.379883,38.7769012,3.6461401,-108.9240036,59.9724998,0.014673,14.6099997,3.1199999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",38.9165001,-108.4970016,1948,167600,"GJ-LS-12733","GJ-LS-12733","EAST CREEK","6/8/2017","963C7F9A-E68D-4CF0-9EC5-C60D44B95579",NA,NA,"CO",0,NA,NA,NA,NA,NA,NA,NA,159,1640,0.05766,20,"20c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1630.900024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2243.02002,38.9165001,3.4191201,-108.4970016,38.1259003,0.013508,16.9599991,3.3499999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",39.2396011,-108.2659988,1948,167601,"GJ-RV-10189","GJ-RV-10189","COLORADO RIVER","8/11/2017","D5C3CF9D-95E4-47A4-BEC6-90F6EA5FAB54",NA,NA,"CO",1,NA,NA,NA,NA,NA,NA,NA,224,1467,0,20,"20c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1464.400024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2719.679932,39.2396011,3.3961599,-108.2659988,57.4679985,0.005063,19.1499996,1.8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",39.167099,-108.8659973,1948,167602,"GJ-RV-10893","GJ-RV-10893","COLORADO RIVER","8/12/2017","A169AF3F-1080-4B66-9F59-B846E132F451",NA,NA,"CO",1,NA,NA,NA,NA,NA,NA,NA,225,1349,0.00075,20,"20c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1348.400024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2624.340088,39.167099,3.3564899,-108.8659973,55.5881996,0.016557,20.5900002,2.1099999,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",39.0079002,-108.9369965,1948,167603,"GJ-RV-12685","GJ-RV-12685","LITTLE DOLORES RIVER","8/13/2017","437DF621-C56F-4647-A5AB-A23A35DB726B",NA,NA,"CO",1,NA,NA,NA,NA,NA,NA,NA,226,1824,0.0229,20,"20c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1814.699951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2278.100098,39.0079002,3.49859,-108.9369965,37.5325012,0.005379,16.6700001,3.23,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",39.00811,-108.93744,1948,167604,"GJ-RV-12685","GJ-RV-12685","LITTLE DOLORES RIVER","7/21/2017","9CACC6F3-D8CA-44D0-9B1F-392FE0E107F3",NA,NA,"CO",1,NA,NA,NA,NA,NA,NA,NA,203,1814,0.0229,20,"20c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1812.199951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2278.100098,39.0080986,3.48806,-108.9369965,37.5325012,0.005379,16.6700001,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",39.2193985,-108.8970032,1948,167605,"GJ-RV-12941","GJ-RV-12941","SALT CREEK","7/20/2017","F79AE7E1-4375-4E7D-B609-AAEADADD5422",NA,NA,"CO",0,NA,NA,NA,NA,NA,NA,NA,202,1355,0.00428,20,"20b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1353.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1875.73999,39.2193985,3.3004999,-108.8970032,35.8721008,0.011383,18.2199993,3.9200001,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",38.8953018,-108.9319992,1948,167606,"GJ-SS-12797","GJ-SS-12797","COATES CREEK","7/6/2017","58747771-DD06-4A9D-95BF-2761FC7B56DC",NA,NA,"CO",1,NA,NA,NA,NA,NA,NA,NA,188,2306,0.09674,20,"20c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2305.800049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2604.840088,38.8953018,3.7035501,-108.9319992,59.1409988,0.005002,14.2600002,2.04,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",38.8782005,-108.5930023,1948,167607,"GJ-SS-13565","GJ-SS-13565","NORTH EAST CREEK","7/27/2017","09172233-E44C-472E-80D7-1B2F7E665917",NA,NA,"CO",0,NA,NA,NA,NA,NA,NA,NA,209,2167,0.05065,20,"20c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160.800049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2649.600098,38.8782005,3.59161,-108.5930023,54.1646996,0.014459,15.71,2.51,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",38.507,-108.7030029,1948,167608,"SW-TR-1157","SW-TR-1157","MESA CREEK","9/13/2017","7C281B0D-6F96-433C-A1D7-8B200DE53921",NA,NA,"CO",0,NA,NA,NA,NA,NA,NA,NA,256,1985,0.0512,20,"20c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1985.099976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2580.719971,38.507,3.5318899,-108.7030029,49.137001,0.008019,15.1400003,2.1800001,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",40.9478989,-107.538002,1948,167609,"LS-LS-11465","LS-LS-11465","WILLOW CREEK","8/29/2017","95FC53A9-E88C-4870-B81C-BBA24B16166E",NA,NA,"CO",0,NA,NA,NA,NA,NA,NA,NA,242,1990,0.00767,18,"18a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990.400024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2391.590088,40.9478989,3.4447701,-107.538002,82.2508011,0.000981,15.6199999,0.25,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",40.3903999,-107.7549973,1948,167610,"LS-LS-12745","LS-LS-12745","MILK CREEK","9/5/2017","7360510E-2F82-4E6A-85B2-F60B99E58BFC",NA,NA,"CO",1,NA,NA,NA,NA,NA,NA,NA,248,1867,0.0063,18,"18a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1858.300049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2236.550049,40.3903999,3.5676401,-107.7549973,45.3233986,0.010866,15.8699999,1.02,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",40.4970016,-108.3059998,1948,167611,"LS-RV-10441","LS-RV-10441","YAMPA RIVER","7/6/2017","19E87EBD-EEB3-4D83-A586-F16A060B382B",NA,NA,"CO",1,NA,NA,NA,NA,NA,NA,NA,188,1791,0.00119,18,"18a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1771.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2324.060059,40.4970016,3.3355999,-108.3059998,58.6503983,0.004651,17.0599995,0.98,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",40.4351006,-107.8560028,1948,167612,"LS-RV-10697","LS-RV-10697","YAMPA RIVER","7/5/2017","BEAC4686-6F62-4E0E-86F8-6E4CE076C443",NA,NA,"CO",0,NA,NA,NA,NA,NA,NA,NA,187,1822,0.00065,18,"18a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1822.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2412.199951,40.4351006,3.4446199,-107.8560028,63.9953995,0.002399,16.6399994,0.58,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"CO_MMI",40.7848015,-108.1650009,1948,167613,"LS-RV-10953","LS-RV-10953","LITTLE SNAKE RIVER","9/18/2017","3D611B69-90D2-4900-A7F2-5623D5FCE7AE",NA,NA,"CO",1,NA,NA,NA,NA,NA,NA,NA,261,1784,0.00036,18,"18e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2180.310059,40.7848015,3.3959301,-108.1650009,44.0993996,0.001009,15.9899998,1.46,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
