"*Standardized to OTU and fixed count, see Metadata for details",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SampleID,Station (NAMC),Station (Customer),Waterbody,County,State,Latitude,Longitude,Collection Date,Habitat Sampled ,Collection Method,Field Notes,Lab Notes,Area sampled (m^2),Field Split,Lab Split,Split Count,Fixed Count,Big Rare Count,Richness*,Abundance,Shannon's Diversity*,Simpson's Diversity*,Evenness*,# of EPT Taxa*,EPT Taxa Abundance,Dominant Family,Abundance of Dominant Family,Dominant Taxa,Abundance of Dominant Taxa,Hilsenhoff Biotic Index*,# of Intolerant Taxa*,Intolerant Taxa abundance,# of Tolerant Taxa*,Tolerant Taxa abundance,USFS Community Tolerance Quotient (d)*,# of shredder taxa*,Shredder Abundance,# of scraper taxa*,Scraper abundance,# of collector-filterer taxa*,Collector-filterer abundance,# of collector-gatherer taxa*,Collector-gatherer abundance,# of predator taxa*,Predator abundance,# of clinger taxa*,Long-lived Taxa*,# of Ephemeroptera taxa*,Ephemeroptera abundance,# of Plecoptera taxa*,Plecoptera abundance,# of Trichoptera taxa*,Trichoptera abundance,# of Coleoptera taxa*,Coleoptera abundance,# of Elmidae Taxa*,Elmidae abundance,# of Megaloptera taxa*,Megaloptera abundance,# of Diptera taxa*,Diptera abundance,# of Chironomidae taxa*,Chironomidae abundance,# of Crustacea taxa*,Crustacea abundance,# of Oligochaete taxa*,Oligochaete abundance,# of Mollusca taxa*,Mollusca abundance,# of Insect taxa*,Insect abundance,# of Non-insect taxa*,Non-insect abundance
173296,ORWFT-1003,ORWFT1003,West Fork Trail Creek,Jackson,OR,42.6746788,-122.8538971,6/24/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,306,145,0,19,306,2.3375272,0.87059387,0.793878636,7,186,Chironomidae,81,Trichoptera,100,4.089655172,6,88,0,1,79,2,24,2,6,1,1,5,125,8,47,2,3,1,51,4,16,2,119,1,4,0,0,0,0,9,98,3,81,0,0,0,0,1,3,18,303,1,3
173297,ORWFT1004,ORWFT1004,WEST FORK TRAIL CREEK,Jackson,OR,42.70265568,-122.9266732,6/1/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,54,47,0,20,54,2.736924568,0.938945421,0.913607865,10,34,Baetidae,9,Diphetor hageni,8,2.744680851,7,20,0,0,66,4,5,3,7,0,0,4,19,6,15,5,6,2,15,5,15,3,4,4,4,2,2,0,0,3,10,2,9,0,0,0,0,1,1,18,51,2,3
173298,ORWFT1030,ORWFT1030,West Fork Trail Creek,Jackson,OR,42.68837738,-122.8683548,5/29/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,43.75,589,300,0,30,1346,2.589740979,0.902497213,0.761420373,17,645,Chironomidae,359,Baetis,219,4.22,12,240,1,2,68,2,9,8,96,3,165,6,869,7,110,16,8,7,530,7,73,3,41,4,139,3,57,0,0,5,528,2,359,0,0,0,7,2,14,27,1314,3,32
173299,ORWFT1003,ORWFT1034,WEST FORK TRAIL CREEK,Jackson,OR,42.68334328,-122.8614816,5/31/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,422,300,0,38,422,2.943111408,0.923389075,0.809083628,24,201,Chironomidae,118,Orthocladiinae,60,3.76,15,107,1,2,66,5,12,8,96,2,7,8,226,10,64,16,7,7,129,6,37,11,35,4,66,3,14,0,0,7,134,3,118,0,0,1,2,1,9,35,401,3,21
173300,ORWFT1043,ORWFT1043,West Fork Trail Creek,Jackson,OR,42.68266296,-122.8565674,5/28/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,124,120,0,18,124,2.321043742,0.861904762,0.803026024,7,31,Chironomidae,56,Orthocladiinae,38,4.183333333,2,8,0,0,92,1,9,2,3,1,5,6,81,3,13,4,3,3,14,2,5,2,12,2,8,1,7,0,0,5,64,3,56,0,0,1,9,0,0,14,103,2,19
173301,ORWFT1064,ORWFT1064,West Fork Trail Creek,Jackson,OR,42.68514252,-122.8658981,6/24/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,25,751,300,25,22,3004,2.090286701,0.778216276,0.676240049,11,1040,Chironomidae,1596,Chironominae,1292,4.85,5,432,0,0,69,4,240,2,32,2,224,5,2176,6,220,6,4,4,580,3,280,4,180,2,24,2,16,0,0,7,1864,3,1596,0,0,1,24,0,0,20,2932,2,64
173302,WAELK1003,WAELK1003,ELK CREEK,Skamania,WA,46.24156183,-121.9414916,8/5/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,137,104,0,27,137,2.657787987,0.888349515,0.806407627,17,103,Baetidae,30,Baetis,30,2.942307692,13,57,0,0,64,1,11,5,6,1,4,5,47,11,53,15,5,5,39,5,34,7,30,3,17,2,14,0,0,6,16,3,12,0,0,0,0,0,0,26,136,1,1
173303,WAELK-1005,WAELK1005,Elk Creek,Skamania,WA,46.26112043,-121.9492737,8/7/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,364,300,0,34,364,2.802286144,0.911594203,0.794668079,20,268,Sericostomatidae,61,Gumaga,61,2.373333333,12,116,0,0,61,4,88,6,25,2,9,6,118,9,106,14,6,8,107,6,71,6,90,3,21,3,17,0,0,9,38,3,22,0,0,1,1,0,0,32,327,2,37
173304,WAELK1011,WAELK1011,Upper Clear Creek,Skamania,WA,46.24564743,-121.9531479,8/7/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,62.5,687,300,3,35,1099,2.811300451,0.913467113,0.790724397,24,856,Heptageniidae,253,Yoraperla,186,2.476666667,17,248,0,0,47,5,272,5,155,3,29,6,462,12,136,15,2,8,424,8,306,8,126,0,11,0,0,0,0,8,176,2,139,0,0,1,13,0,0,32,1043,2,56
173305,WAELK1012,WAELK1012,Upper Clear Creek,Skamania,WA,46.25292206,-121.8893509,8/9/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,460,300,0,37,460,2.945618638,0.918550725,0.81575342,24,295,Chironomidae,89,Yoraperla,83,2.543333333,15,107,0,0,53,5,125,7,54,2,23,7,134,12,112,20,4,8,77,7,149,9,69,1,1,1,1,0,0,10,128,3,89,0,0,1,10,0,0,35,424,2,36
173306,WAELK1013,WAELK1013,Upper Clear Creek,Skamania,WA,46.23841095,-121.9191208,8/9/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,391,300,0,35,391,2.678507813,0.888272018,0.753374288,23,293,Heptageniidae,85,Epeorus,80,2.92,12,91,0,0,50,3,52,8,22,2,12,7,249,11,50,15,4,8,179,6,60,9,54,1,2,0,0,0,0,8,75,3,62,0,0,1,3,1,1,32,370,2,21
173307,WANFC1008,WANFC1008,North Fork Calawah River,Clallam,WA,47.99632645,-124.0372467,8/19/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,403,300,0,27,403,2.110600679,0.792998885,0.640383843,17,333,Uenoidae,167,Oligophlebodes,129,1.436666667,10,34,0,0,53,5,69,5,173,2,35,4,84,9,24,9,2,4,34,6,63,7,236,2,3,0,0,0,0,7,55,3,49,0,0,0,0,0,0,26,391,1,12
173308,WANFC1013,WANFC1013,NORTH FORK CALAWAH RIVER,Clallam,WA,48.04309843,-124.0866229,8/22/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,593,300,0,24,593,2.220767445,0.815852843,0.698782199,16,401,Baetidae,203,Baetis,202,3.613333333,8,113,0,1,59,2,60,5,53,1,8,7,377,7,77,12,3,6,224,5,74,5,103,1,1,1,1,0,0,5,171,2,146,0,0,0,0,0,0,22,573,1,20
173309,WANFC1019,WANFC1019,NORTH FORK CALAWAH RIVER,Clallam,WA,48.0170139,-124.0416977,8/23/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,629,300,0,31,629,2.487573915,0.86722408,0.724398132,17,518,Heptageniidae,186,Cinygmula,173,2.72,10,158,0,2,48,1,7,9,329,1,12,5,128,10,68,14,2,6,347,3,88,8,83,2,40,2,18,0,0,10,62,4,39,0,0,0,0,0,2,29,620,1,7
173310,WANFC1037,WANFC1037,NORTH FORK CALAWAH RIVER,Clallam,WA,48.0116911,-124.0318827,8/24/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,43.75,615,300,30,30,1406,2.693770746,0.905574136,0.792006592,19,962,Heptageniidae,295,Baetis,279,3.42,10,251,0,0,58,2,30,6,210,2,43,7,944,8,130,13,6,6,667,7,89,6,206,2,16,2,9,0,0,6,331,3,286,0,0,1,27,0,0,27,1310,2,96
173311,WANFC1044,WANFC1044,NORTH FORK CALAWAH RIVER,Clallam,WA,48.0222142,-124.0699137,8/21/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,449,300,0,45,449,3.069845909,0.929966555,0.806440266,26,269,Chironomidae,100,Orthocladiinae,61,3.666666667,17,65,1,2,59,5,12,9,77,1,3,8,230,15,54,23,7,9,133,7,28,10,108,6,20,4,14,0,0,10,131,3,100,0,0,1,16,0,0,42,420,2,28
173312,WAQUL-1002,WAQUL1002,Upper Big Quilcene River,Jefferson,WA,47.8534,-123.00612,9/6/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,28.12999916,746,300,12,28,2652,2.251794432,0.811014493,0.675767176,19,1344,Chironomidae,1002,Orthocladiinae,853,2.996666667,12,437,0,0,54,4,675,5,149,2,39,5,1500,7,224,15,2,6,491,6,707,7,146,1,32,1,14,0,0,5,1052,3,1002,0,0,0,7,0,0,25,2428,1,206
173313,WAQUL1003,WAQUL1003,UPPER BIG QUILCENE RIVER,Jefferson,WA,47.79696252,-122.9825739,9/4/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,339,300,0,30,339,2.359772059,0.844303233,0.693806267,17,272,Baetidae,111,Baetis,111,3.05,11,95,1,2,56,4,54,6,79,0,0,7,173,10,29,13,3,5,200,6,31,6,41,1,4,1,4,0,0,9,49,2,39,0,0,1,2,0,0,27,325,2,12
173314,WAQUL-1005,WAQUL1005,Upper Big Quilcene River,Jefferson,WA,47.81234,-122.98741,9/5/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,499,300,0,29,499,2.237764122,0.808829431,0.66455822,17,432,Baetidae,182,Baetis,182,3.06,12,169,1,1,52,2,23,5,84,0,1,6,299,15,87,13,3,6,338,5,59,6,35,1,5,1,4,0,0,9,48,2,32,0,0,1,5,0,0,27,485,2,13
173315,WAQUL1007,WAQUL1007,UPPER BIG QUILCENE RIVER,Jefferson,WA,47.78984739,-122.9836247,9/6/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,75,595,300,3,25,793,2.238332681,0.812909699,0.695377145,15,667,Baetidae,289,Baetis,289,2.86,10,281,0,0,54,3,43,4,209,1,5,7,461,7,61,12,2,6,532,3,37,6,97,1,13,1,7,0,0,6,77,2,60,0,0,1,5,0,0,22,757,2,36
173316,WAQUL1008,WAQUL1008,UPPER BIG QUILCENE RIVER,Jefferson,WA,47.828377,-123.0522474,9/2/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,639,300,0,34,639,2.866291083,0.917814939,0.812818503,24,499,Heptageniidae,139,Baetis,104,3.08,16,241,0,0,51,6,131,6,65,2,22,6,327,10,85,16,4,8,293,8,143,8,63,1,10,1,6,0,0,7,107,2,68,0,0,1,19,0,0,32,616,2,23
173317,WAQUL1011,WAQUL1011,UPPER BIG QUILCENE RIVER,Jefferson,WA,47.82419479,-123.0260191,8/25/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,56.25,496,300,7,28,882,2.506605169,0.862564103,0.752236293,20,761,Baetidae,290,Baetis,290,3.18,14,270,0,0,44,4,28,6,178,1,11,6,508,9,117,14,4,7,610,8,80,5,71,2,37,2,23,0,0,5,75,3,50,0,0,1,2,0,0,27,873,1,4
173318,WASKY-1003,WASKY1003,Upper North Fork Skykomish River,Snohomish,WA,47.91612,-121.30879,9/6/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,665,300,0,30,665,2.76980217,0.912820513,0.814360903,23,514,Heptageniidae,153,Baetis,106,3.246666667,15,184,0,0,48,3,57,5,91,2,38,7,353,8,100,17,3,9,330,6,67,8,117,1,5,1,5,0,0,5,106,2,100,0,0,0,0,0,0,29,625,1,40
173319,WASKY-1006,WASKY1006,Upper North Fork Skykomish River,Snohomish,WA,47.93726,-121.28112,9/3/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,50,456,300,29,18,912,2.262993171,0.868740245,0.782941905,13,620,Chironomidae,224,Orthocladiinae,218,3.083333333,8,380,0,0,52,2,146,3,6,2,36,4,468,6,254,9,2,4,244,5,196,4,180,0,2,0,0,0,0,4,268,2,224,0,0,0,0,0,0,17,890,1,22
173320,WASKY-1010,WASKY1010,Upper North Fork Skykomish River,Snohomish,WA,47.92956,-121.25661,9/5/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,87.5,690,300,38,29,789,2.505215108,0.879397993,0.743984263,23,681,Heptageniidae,174,Baetis,137,2.806666667,15,314,0,0,44,3,42,7,75,2,31,6,418,9,202,16,1,10,393,5,98,8,190,0,0,0,0,0,0,5,96,2,82,0,0,0,1,0,0,28,777,1,11
173321,WASKY-1013,WASKY1013,Upper North Fork Skykomish River,Snohomish,WA,47.92974,-121.24862,9/4/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,501,300,0,24,501,2.038292711,0.753756968,0.641365068,17,469,Heptageniidae,232,Epeorus,200,3.456666667,9,86,0,1,45,3,59,4,22,1,3,5,338,8,78,11,2,8,342,4,53,5,74,0,0,0,0,0,0,6,27,3,19,0,0,0,0,0,0,23,496,1,5
173322,WASKY1048,WASKY1048,UPPER NF SKYKOMISH RIVER,Snohomish,WA,47.90593073,-121.3139953,9/7/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,270,253,0,25,270,2.299764927,0.806261371,0.714462145,19,232,Baetidae,104,Baetis,104,3.245059289,13,72,0,0,47,3,7,4,39,1,12,7,160,7,47,12,2,9,178,6,37,4,17,0,0,0,0,0,0,5,29,2,20,0,0,0,0,0,0,24,261,1,9
173323,WATLR1003,WATLR1003,TAYLOR RIVER,King,WA,47.57206423,-121.4276462,9/3/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,50,43,0,16,50,2.432878199,0.905869324,0.877475328,14,46,Hydropsychidae,10,Malenka,9,2.441860465,9,30,0,0,57,2,7,1,1,2,10,3,9,5,11,9,2,4,9,3,15,7,22,1,3,1,3,0,0,1,1,1,1,0,0,0,0,0,0,16,50,0,0
173324,WATLR1006,WATLR1006,TAYLOR RIVER,King,WA,47.57544016,-121.5117691,9/6/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,101,82,0,17,101,2.313400199,0.866606444,0.816528767,11,82,Heptageniidae,36,Epeorus,24,3.256097561,9,33,0,0,45,2,9,3,22,3,4,3,55,4,8,8,3,4,61,3,9,4,12,1,2,1,2,0,0,4,15,1,12,0,0,0,0,0,0,16,99,1,2
173325,WATLR1009,WATLR1009,TAYLOR RIVER,King,WA,47.55163309,-121.534281,8/31/2020,Targeted Riffle,Kick net,NULL,NULL,1,100,100,478,300,0,27,478,2.512846539,0.889565217,0.762430497,17,254,Chironomidae,122,Orthocladiinae,112,3.23,12,151,1,2,56,3,45,4,37,4,10,4,214,10,92,16,5,6,122,3,61,8,71,3,73,2,46,0,0,5,127,1,122,0,0,1,5,0,0,25,454,2,24
173326,CAFRN1013,CAFRN1013,LITTLE FRENCH CREEK,Trinity,CA,40.67148272,-123.2200105,6/27/2020,Targeted Riffle,Kick net,NULL,NULL,0.74000001,100,100,340,300,0,31,459,2.727749462,0.904593088,0.794338854,19,305,Chironomidae,103,Orthocladiinae,77,3.716666667,10,164,0,0,64,4,26,5,47,2,14,7,259,7,39,9,6,7,188,8,107,4,11,4,24,3,23,0,0,7,123,3,103,0,0,0,0,0,0,30,453,1,7
173327,ORDER1019,ORDER1019,MIDDLE DEER CREEK,Josephine,OR,42.3084717,-123.4891434,6/13/2020,Targeted Riffle,Kick net,NULL,NULL,0.74000001,100,93.75,563,300,9,29,812,2.88726617,0.931727982,0.857443574,14,391,Chironomidae,197,Orthocladiinae,101,2.86,10,283,1,3,65,4,86,7,151,1,10,6,242,8,169,13,8,4,71,4,173,6,147,4,115,3,30,0,0,7,208,4,197,0,0,1,3,1,36,26,716,3,95
173328,ORDER1031,ORDER1031,MIDDLE DEER CREEK,Josephine,OR,42.30305563,-123.4806355,6/15/2020,Targeted Riffle,Kick net,NULL,NULL,0.74000001,100,100,370,300,0,32,500,2.723254922,0.900423634,0.785765274,19,281,Chironomidae,127,Orthocladiinae,111,2.666666667,12,211,1,3,57,5,100,10,46,0,4,6,159,9,180,15,9,6,41,6,166,7,74,4,18,3,7,0,0,6,139,3,127,0,0,1,4,1,15,29,439,3,61
173329,ORFOR-1002,ORFOR1002,Clarks Fork Creek/Fourbit Creek,Jackson,OR,42.51508,-122.35728,6/15/2020,Targeted Riffle,Kick net,NULL,NULL,0.74000001,100,25,736,300,12,32,3978,2.59344003,0.883745819,0.748308614,19,2054,Chironomidae,1049,Chironominae,822,3.476666667,11,676,0,0,65,5,357,6,492,2,54,5,2265,8,341,12,3,6,1216,7,416,6,422,2,411,1,195,0,0,7,1151,3,1049,0,0,1,11,1,27,28,3616,3,362
173330,ORFOR-1008,ORFOR1008,Clarks Fork Creek - Fourbit Creek,Jackson,OR,42.5105,-122.3642,6/12/2020,Targeted Riffle,Kick net,NULL,NULL,0.74000001,100,50,740,300,17,39,2000,2.947951488,0.928249721,0.804668182,22,1168,Chironomidae,438,Baetis,251,3.273333333,11,454,0,0,58,5,276,7,241,4,54,7,957,10,211,15,6,8,603,8,378,6,186,2,135,2,43,0,0,9,508,3,438,0,0,1,81,3,27,33,1811,5,186
163696,PIBO:1759,9224,Mitchell Creek,Chelan,WA,47.976689,-120.17964,7/3/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,591,300,0,19,799,1.795979228,0.736075808,0.609956342,9,473,Baetidae,324,Baetis,324,4.466666667,3,66,1,0,72,1,11,6,76,4,242,5,414,0,11,13,3,3,409,0,1,6,62,2,46,2,34,0,0,6,269,2,36,0,0,0,0,1,3,17,788,2,11
163697,PIBO:0042,9013,South Fork Sherman Creek,Ferry,WA,48.573108,-118.30484,7/14/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,43.75,634,300,10,32,1972,2.851253198,0.923522854,0.82269777,21,1106,Elmidae,466,Baetis,247,3.643333333,13,430,1,0,59,3,54,7,492,2,151,9,836,6,140,16,3,10,802,4,35,7,268,2,466,2,229,0,0,8,341,3,263,0,0,0,0,0,0,31,1913,1,59
163698,PIBO:1760,9225,Canyon Creek,Ferry,WA,48.578561,-118.23804,7/15/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,301,250,0,28,407,2.726220321,0.912385542,0.818143158,18,312,Baetidae,55,Baetis,55,2.84,11,191,0,0,58,2,11,5,104,2,12,6,101,7,111,14,4,9,174,4,130,5,8,3,47,3,47,0,0,5,39,3,27,0,0,0,4,0,0,26,399,2,8
163699,PIBO:1761,9226,North Fork Boulder Creek,Ferry,WA,48.84794,-118.34796,7/14/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,44,40,0,18,59,2.622996276,0.928205128,0.907494432,13,43,Heptageniidae,11,Cinygmula,11,2.975,11,30,0,0,45,1,3,2,16,1,1,2,11,9,20,11,2,3,19,5,12,5,12,1,3,1,3,0,0,4,14,2,9,0,0,0,0,0,0,18,59,0,0
163700,PIBO:0043,9014,East Fork Deer Creek,Ferry,WA,48.868238,-118.26774,7/16/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,44,41,0,16,59,2.46186491,0.907317073,0.887930074,14,54,Ephemerellidae,16,Baetis,12,2.658536585,8,27,0,0,35,1,1,2,15,2,5,3,20,5,9,13,3,6,38,3,5,5,11,2,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,16,59,0,0
163701,PIBO:0046,9016,Sherman Creek,Ferry,WA,48.588104,-118.30974,7/2/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,75,658,300,4,28,1191,2.540602717,0.893400223,0.762439013,19,787,Elmidae,261,Baetis,193,3.793333333,9,257,0,0,63,2,25,7,164,3,146,7,562,6,65,18,3,10,560,0,20,9,207,2,261,2,132,0,0,6,123,3,106,0,0,0,0,0,0,27,1171,1,20
163702,PIBO:0044,9015,North Fork Hall Creek,Ferry,WA,48.482557,-118.51596,7/13/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,228,207,0,31,308,2.408532757,0.823319732,0.701380819,21,224,Baetidae,107,Baetis,107,3.61352657,14,96,0,0,60,3,28,6,30,3,43,5,150,9,32,21,5,8,168,4,11,9,46,4,20,4,20,0,0,5,61,3,24,0,0,0,0,0,0,30,305,1,3
163703,PIBO:0048,9017,Deadman Creek,Ferry,WA,48.676441,-118.24911,7/16/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,25,586,300,61,25,3250,2.054416393,0.770992196,0.638240337,16,1597,Elmidae,1227,Heterlimnius,926,3.813333333,9,654,0,0,59,2,27,8,470,3,158,5,1128,5,236,18,4,6,1168,2,91,8,339,3,1227,3,735,0,0,6,426,3,381,0,0,0,0,0,0,25,3250,0,0
163704,PIBO:1762,9227,American Fork of Big Sheep Creek,Ferry,WA,48.964895,-117.96834,7/26/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,168,161,0,27,227,2.502982476,0.869642857,0.759437611,23,196,Baetidae,64,Baetis,64,3.167701863,17,64,0,0,41,3,5,4,49,2,11,8,109,5,22,17,4,9,145,6,30,8,22,2,23,2,23,0,0,1,5,1,5,0,0,0,0,0,0,26,224,0,3
163705,PIBO:0049,9018,Deep Creek,Ferry,WA,48.978566,-118.16393,6/28/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,676,300,0,36,914,2.605852602,0.87264214,0.727177014,26,707,Baetidae,239,Baetis,236,3.193333333,16,238,0,0,49,4,36,6,259,5,49,6,345,7,62,21,6,9,538,7,70,10,99,3,145,3,70,0,0,4,49,2,38,0,0,0,8,0,0,33,900,2,14
163706,PIBO:0050,9019,Meadow Creek,Ferry,WA,48.751221,-117.60399,7/30/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,85,77,0,14,115,1.954353276,0.767942584,0.740549762,8,42,Chironomidae,55,Chironominae,47,4.298701299,4,30,0,0,71,2,11,1,5,2,5,5,66,2,18,5,2,3,14,2,22,3,7,2,9,2,9,0,0,3,59,2,55,0,0,0,0,1,4,13,111,1,4
163707,PIBO:1763,9228,Smackout Creek,Ferry,WA,48.814477,-117.59478,8/1/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,295,264,0,36,399,3.089609337,0.938328148,0.862171902,24,250,Elmidae,81,Zapada cinctipes,62,3.299242424,16,158,1,0,57,2,72,8,59,3,46,7,88,9,46,22,5,10,70,5,99,9,81,4,81,4,76,0,0,7,59,3,30,0,0,0,0,0,0,35,391,1,8
163708,PIBO:1764,9229,East Fork Crown Creek,Ferry,WA,48.918314,-117.93556,7/28/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,83,73,0,19,112,2.128169214,0.802891933,0.722775792,11,78,Chloroperlidae,38,Sweltsa,36,2.205479452,6,61,0,0,58,3,9,4,8,1,1,4,9,2,50,6,4,6,15,4,59,1,4,3,26,3,26,0,0,2,3,0,0,1,1,0,0,1,1,16,107,3,5
163709,PIBO:0052,9020,Rocky Creek,Stevens,WA,48.692289,-117.6153,7/29/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,334,297,0,38,451,2.895487311,0.915893166,0.795991403,27,328,Baetidae,81,Baetis,78,3.279461279,17,124,0,0,51,4,24,7,81,4,30,8,161,8,55,24,7,12,192,7,89,8,47,5,66,5,62,0,0,5,55,2,46,0,0,0,0,0,0,37,450,1,1
163710,PIBO:0053,9021,Pierre Creek,Stevens,WA,48.929978,-118.11394,6/30/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,31.25,575,300,60,37,2568,2.581671962,0.870167224,0.714962795,23,1699,Elmidae,591,Heterlimnius,559,3.273333333,14,826,0,0,56,4,78,7,602,5,70,7,862,10,271,22,4,7,1219,6,223,10,257,3,591,3,346,0,0,9,269,3,193,0,0,0,4,1,4,35,2559,2,9
163711,PIBO:0078,9022,Smith Creek,Boundary,ID,48.887225,-116.7027,8/10/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,320,295,0,29,432,2.564545351,0.881332872,0.761603815,19,238,Simuliidae,100,Simulium,100,3.620338983,12,147,0,0,51,4,68,3,39,1,100,9,88,7,55,13,3,10,120,5,96,4,22,3,72,2,70,0,0,6,122,2,16,0,0,0,0,0,0,28,431,1,1
163712,PIBO:0079,9023,Myrtle Creek,Boundary,ID,48.726719,-116.5981,8/13/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,546,300,0,31,738,2.987809695,0.937814939,0.87007013,22,561,Ephemerellidae,153,Heterlimnius corpulentus,81,2.296666667,17,409,0,0,46,5,116,4,146,1,24,7,191,10,162,16,2,9,301,7,123,6,136,1,81,1,51,0,0,7,76,3,46,0,0,0,0,0,0,30,718,1,20
163713,PIBO:0080,9024,Ball Creek,Boundary,ID,48.785157,-116.5529,8/13/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,62.5,614,300,2,29,1330,2.655970425,0.905195095,0.788754704,16,909,Ephemerellidae,454,Drunella grandis/spinifera,253,2.516666667,9,631,0,0,61,5,223,4,55,5,86,7,376,6,471,15,2,6,508,5,307,5,94,1,95,1,54,0,0,10,229,3,132,0,0,0,0,1,2,27,1233,2,97
163714,PIBO:1766,9128,Trout Creek,Boundary,ID,48.823666,-116.5264,8/12/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,75,706,300,4,29,1277,2.357272862,0.816633222,0.700049233,21,650,Simuliidae,429,Simulium,425,4,15,468,0,0,55,4,36,4,95,3,443,6,464,8,194,17,3,8,496,7,81,6,73,1,32,1,13,0,0,5,573,2,133,0,0,0,7,0,0,27,1256,2,22
163715,PIBO:1767,9129,Cow Creek,Boundary,ID,48.924367,-116.73873,8/10/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,75,622,300,7,28,1130,2.135589202,0.797948718,0.640893797,11,566,Simuliidae,324,Simulium,218,3.793333333,8,487,0,0,64,3,213,2,66,2,326,4,198,9,215,9,3,5,253,5,286,1,27,3,154,3,58,1,2,10,400,3,52,0,0,0,0,1,2,25,1121,2,7
163716,PIBO:1768,9130,Long Canyon Creek,Boundary,ID,48.900102,-116.60995,8/11/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,366,300,0,28,495,2.640700689,0.897636566,0.792478577,20,312,Elmidae,111,Baetis,58,3.363333333,14,157,0,0,51,5,38,4,53,1,41,7,181,7,62,16,2,9,201,6,80,5,31,2,111,2,97,0,0,4,62,2,22,0,0,0,5,0,0,26,485,2,9
163717,PIBO:1769,9131,Trout Creek,Bonner,ID,48.333986,-116.32147,6/29/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,297,267,0,35,401,2.895794947,0.92672693,0.814489861,25,251,Chironomidae,101,Chironominae,53,3.711610487,15,103,0,0,51,5,18,7,119,3,12,8,174,7,35,18,4,10,170,8,41,7,41,2,31,2,30,0,0,7,115,3,101,0,0,0,0,0,0,34,397,1,4
163718,PIBO:1770,9132,Pack River,Boundary,ID,48.659359,-116.62321,8/14/2016,Targeted Riffle,Surber net,NULL,NULL,0.74,100,100,200,172,0,19,270,2.003699525,0.782129743,0.680502989,15,111,Chironomidae,142,Orthocladiinae,93,4.319767442,9,81,0,0,59,4,59,2,14,1,5,5,155,2,30,8,2,6,28,6,64,3,19,1,7,1,3,0,0,2,143,2,142,0,0,0,0,0,0,18,261,1,9
